"","timestamp","year","month","day","hour","event_number","avg_temp_degC","avg_pressure_hPa","avg_rel_humidity","ambient_humidity","final_humidity","ambient_CO2_kg","ambient_CO2_ppm","beta","duration_sec","change_in_CO2_kg","X1st_order_beta_0","X1st_order_beta_0_max","X1st_order_beta_0_min","X1st_order_r_sq","X2nd_order_beta_0","X2nd_order_beta_0_max","X2nd_order_beta_0_min","X2nd_order_beta_1","X2nd_order_beta_1_max","X2nd_order_beta_1_min","X2nd_order_r_sq","flux_umol_m2_sec","flux_max_umol_m2_sec","flux_min_umol_m2_sec","qaqc_flags","datafile","chamber_volume_cm3","chamber_area_cm2","treatment","block","location","replicate","BOTID","timestamp.b","regr","R2","abs_uncertainty","rel_uncertainty","day_night_ID"
"9333","2019-08-31T17:55:21+00:00",2019,8,31,18,442,19.3,828.1,33.9,33.7,34,8.39e-07,209,2.76e-09,278,7.68e-07,2.76e-09,2.8e-09,2.73e-09,0.99,2.612e-09,2.65e-09,2.58e-09,7.22e-13,3.47e-11,-3.33e-11,0.991,4.315,4.37,4.26,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-08-31 18:00:00,"L",0.99,0.0550000000000002,0.0127462340672075,NA
"9334","2019-08-31T18:55:21+00:00",2019,8,31,19,443,18.4,829.1,36.5,36.3,36.6,7.84e-07,166,1.92e-09,278,5.33e-07,1.92e-09,2e-09,1.84e-09,0.923,1.01e-09,1.07e-09,9.49e-10,4.35e-12,6.56e-11,-5.69e-11,0.958,2.996,3.125,2.866,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-08-31 19:00:00,"L",0.923,0.1295,0.0432242990654205,NA
"9335","2019-08-31T19:55:21+00:00",2019,8,31,20,444,18.8,829.7,39.1,38.9,39.2,7.87e-07,201,2.83e-09,278,7.87e-07,2.23e-09,2.28e-09,2.18e-09,0.954,2.831e-09,2.86e-09,2.8e-09,-2.87e-12,3.08e-11,-3.65e-11,0.979,4.42,4.473,4.368,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-08-31 20:00:00,"Q",0.979,0.0524999999999998,0.0118778280542986,NA
"9336","2019-08-31T20:55:21+00:00",2019,8,31,21,445,19.1,830.2,41.3,41.2,41.4,1.16e-06,266,1.38e-09,278,3.84e-07,1.38e-09,1.42e-09,1.34e-09,0.953,1.094e-09,1.13e-09,1.05e-09,1.37e-12,4.05e-11,-3.78e-11,0.961,2.156,2.223,2.089,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-08-31 21:00:00,"L",0.953,0.0669999999999999,0.0310760667903525,NA
"9337","2019-08-31T21:55:21+00:00",2019,8,31,22,446,19.1,830.8,43.3,43.2,43.4,1.24e-06,287,1.75e-09,278,4.88e-07,1.75e-09,1.78e-09,1.73e-09,0.988,1.565e-09,1.59e-09,1.54e-09,9.06e-13,2.17e-11,-1.98e-11,0.991,2.74,2.777,2.702,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-08-31 22:00:00,"L",0.988,0.0375000000000001,0.0136861313868613,NA
"9338","2019-08-31T22:55:21+00:00",2019,8,31,23,447,19.1,830.7,45,44.9,45.1,1.4e-06,323,1.15e-09,278,3.2e-07,1.15e-09,1.22e-09,1.09e-09,0.88,4.621e-10,5.12e-10,4.12e-10,3.3e-12,5.32e-11,-4.66e-11,0.931,1.798,1.9,1.696,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-08-31 23:00:00,"L",0.88,0.102,0.0567296996662959,NA
"9339","2019-08-31T23:55:21+00:00",2019,9,1,0,448,18.9,830.6,46.5,46.4,46.5,1.29e-06,308,3.23e-09,278,8.98e-07,2.09e-09,2.18e-09,2.01e-09,0.808,3.229e-09,3.27e-09,3.18e-09,-5.43e-12,4.03e-11,-5.12e-11,0.943,5.043,5.114,4.971,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 00:00:00,"Q",0.943,0.0714999999999999,0.0141780686099544,NA
"9340","2019-09-01T00:55:21+00:00",2019,9,1,1,449,18.7,830.6,47.7,47.6,47.7,1.18e-06,280,2.45e-09,278,6.8e-07,1.74e-09,1.79e-09,1.69e-09,0.904,2.445e-09,2.48e-09,2.41e-09,-3.37e-12,2.71e-11,-3.39e-11,0.968,3.819,3.866,3.771,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 01:00:00,"Q",0.968,0.0475000000000001,0.0124378109452737,NA
"9341","2019-09-01T01:55:21+00:00",2019,9,1,2,450,18.4,830.8,48.6,48.6,48.7,7.84e-07,203,2.58e-09,278,7.18e-07,2.11e-09,2.17e-09,2.05e-09,0.925,2.581e-09,2.63e-09,2.53e-09,-2.26e-12,4.72e-11,-5.17e-11,0.945,4.031,4.109,3.954,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 02:00:00,"Q",0.945,0.0774999999999999,0.0192259985115356,NA
"9342","2019-09-01T02:55:21+00:00",2019,9,1,3,451,18.1,830.4,49.4,49.4,49.5,8.82e-07,215,1.94e-09,278,5.39e-07,1.74e-09,1.77e-09,1.72e-09,0.981,1.938e-09,1.96e-09,1.91e-09,-9.35e-13,2.4e-11,-2.59e-11,0.985,3.027,3.066,2.988,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 03:00:00,"Q",0.985,0.0389999999999999,0.0128840436075322,NA
"9343","2019-09-01T03:55:21+00:00",2019,9,1,4,452,17.6,831.2,50.1,50,50.1,1.01e-06,219,1.39e-09,278,3.87e-07,1.39e-09,1.49e-09,1.3e-09,0.851,3.075e-10,3.76e-10,2.39e-10,5.19e-12,7.35e-11,-6.31e-11,0.924,2.172,2.321,2.023,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 04:00:00,"L",0.851,0.149,0.0686003683241252,NA
"9344","2019-09-01T10:55:21+00:00",2019,9,1,11,455,36.6,809.9,45.7,45.9,45.5,3.03e-07,115,5.59e-09,278,1.55e-06,3.49e-09,3.64e-09,3.33e-09,0.731,5.593e-09,5.68e-09,5.51e-09,-1.01e-11,7.33e-11,-9.35e-11,0.922,8.735,8.865,8.604,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 11:00:00,"Q",0.922,0.130500000000001,0.0149398969662279,NA
"9345","2019-09-01T11:55:21+00:00",2019,9,1,12,456,37.3,806.8,39,39.3,38.9,3.12e-07,109,6.66e-09,278,1.85e-06,4.13e-09,4.31e-09,3.95e-09,0.725,6.663e-09,6.76e-09,6.57e-09,-1.21e-11,8.54e-11,-1.1e-10,0.923,10.406,10.558,10.254,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 12:00:00,"Q",0.923,0.152,0.0146069575245051,NA
"9346","2019-09-01T12:55:21+00:00",2019,9,1,13,457,35.4,806.3,35.6,35.7,35.5,3.28e-07,85,7.11e-10,278,1.98e-07,7.11e-10,7.71e-10,6.51e-10,0.784,4.688e-11,9.05e-11,3.27e-12,3.18e-12,4.68e-11,-4.04e-11,0.886,1.111,1.204,1.017,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 13:00:00,"L",0.784,0.0935,0.0841584158415842,NA
"9347","2019-09-01T13:55:21+00:00",2019,9,1,14,458,38.4,804.1,33.2,33.2,33.2,3.02e-07,85,1.16e-09,278,3.23e-07,7.76e-10,8.39e-10,7.12e-10,0.655,1.163e-09,1.22e-09,1.1e-09,-1.85e-12,5.68e-11,-6.05e-11,0.704,1.816,1.908,1.725,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 14:00:00,"Q",0.704,0.0914999999999999,0.050385462555066,NA
"9348","2019-09-01T14:55:21+00:00",2019,9,1,15,459,30.2,813,31.8,31.8,31.9,3.25e-07,78,8.09e-10,278,2.25e-07,8.09e-10,8.7e-10,7.47e-10,0.822,1.788e-10,2.27e-10,1.31e-10,3.02e-12,5.09e-11,-4.49e-11,0.893,1.263,1.359,1.167,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 15:00:00,"L",0.822,0.096,0.0760095011876484,NA
"9349","2019-09-01T15:55:21+00:00",2019,9,1,16,460,24.8,821.3,32.2,32.1,32.2,4.4e-07,108,6.02e-09,278,1.67e-06,6.02e-09,6.08e-09,5.97e-09,0.995,5.913e-09,5.96e-09,5.86e-09,5.33e-13,5.2e-11,-5.1e-11,0.995,9.408,9.489,9.327,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 16:00:00,"L",0.995,0.0810000000000004,0.00860969387755106,NA
"9350","2019-09-01T16:55:21+00:00",2019,9,1,17,461,17.6,832.4,33.5,33.3,33.6,6.89e-07,156,2.82e-09,278,7.84e-07,2.82e-09,2.85e-09,2.78e-09,0.99,2.506e-09,2.54e-09,2.48e-09,1.5e-12,3.08e-11,-2.78e-11,0.993,4.404,4.458,4.349,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 17:00:00,"L",0.99,0.0545,0.0123751135331517,NA
"9351","2019-09-01T17:55:21+00:00",2019,9,1,18,462,17.8,831.5,36.2,36,36.3,6.73e-07,170,3.24e-09,278,9.01e-07,2.75e-09,2.79e-09,2.71e-09,0.979,3.241e-09,3.27e-09,3.21e-09,-2.35e-12,2.9e-11,-3.37e-11,0.989,5.062,5.111,5.013,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 18:00:00,"Q",0.989,0.0489999999999999,0.00967996839193993,NA
"9352","2019-09-01T18:55:21+00:00",2019,9,1,19,463,17.1,832.6,38.8,38.6,38.9,9.04e-07,204,1.62e-09,278,4.51e-07,1.62e-09,1.68e-09,1.56e-09,0.938,8.218e-10,8.56e-10,7.88e-10,3.83e-12,3.75e-11,-2.99e-11,0.98,2.534,2.628,2.441,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 19:00:00,"L",0.938,0.0935000000000001,0.03689818468824,NA
"9353","2019-09-01T19:55:21+00:00",2019,9,1,20,464,16.7,833.8,41.7,41.5,41.8,1.07e-06,271,3.13e-09,278,8.72e-07,2.45e-09,2.52e-09,2.39e-09,0.934,3.135e-09,3.18e-09,3.09e-09,-3.26e-12,4.53e-11,-5.18e-11,0.962,4.896,4.972,4.82,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 20:00:00,"Q",0.962,0.0760000000000001,0.0155228758169935,"night"
"9354","2019-09-01T20:55:21+00:00",2019,9,1,21,465,17,833.1,44.2,44,44.3,1.03e-06,239,1.82e-09,278,5.07e-07,1.82e-09,1.87e-09,1.78e-09,0.969,1.475e-09,1.51e-09,1.44e-09,1.67e-12,3.99e-11,-3.66e-11,0.976,2.849,2.918,2.78,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 21:00:00,"L",0.969,0.0690000000000002,0.0242190242190243,"night"
"9355","2019-09-01T21:55:21+00:00",2019,9,1,22,466,17,833.8,46,45.9,46.1,1.21e-06,288,1.95e-09,278,5.43e-07,1.95e-09,2e-09,1.91e-09,0.968,1.527e-09,1.57e-09,1.49e-09,2.04e-12,4.24e-11,-3.84e-11,0.978,3.05,3.125,2.975,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-01 22:00:00,"L",0.968,0.075,0.0245901639344262,"night"
"9356","2019-09-02T09:55:21+00:00",2019,9,2,10,468,30.1,819,54.7,55,54.6,4.07e-07,103,2.49e-09,278,6.93e-07,2.07e-09,2.13e-09,2.01e-09,0.942,2.492e-09,2.55e-09,2.44e-09,-2.01e-12,5.43e-11,-5.83e-11,0.952,3.891,3.979,3.803,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-02 10:00:00,"Q",0.952,0.0880000000000001,0.0226162940118222,NA
"9357","2019-09-02T10:55:21+00:00",2019,9,2,11,469,34.6,812.4,49,49.4,48.9,3.2e-07,97,1.99e-09,278,5.54e-07,1.64e-09,1.69e-09,1.59e-09,0.91,1.991e-09,2.04e-09,1.94e-09,-1.69e-12,4.65e-11,-4.98e-11,0.925,3.11,3.185,3.035,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-02 11:00:00,"Q",0.925,0.075,0.0241157556270096,NA
"9358","2019-09-02T11:55:21+00:00",2019,9,2,12,470,35.2,809.5,43.4,43.6,43.4,2.66e-07,92,2.01e-09,278,5.58e-07,1.43e-09,1.49e-09,1.37e-09,0.867,2.007e-09,2.06e-09,1.96e-09,-2.75e-12,4.55e-11,-5.1e-11,0.914,3.134,3.209,3.059,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-02 12:00:00,"Q",0.914,0.075,0.0239310784939374,NA
"9359","2019-09-02T12:55:21+00:00",2019,9,2,13,471,33.7,809.7,38.9,39.1,38.9,2.12e-07,45,1.18e-09,278,3.28e-07,8.72e-10,9.15e-10,8.3e-10,0.803,1.181e-09,1.22e-09,1.14e-09,-1.48e-12,3.63e-11,-3.93e-11,0.843,1.844,1.903,1.785,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-02 13:00:00,"Q",0.843,0.0590000000000001,0.0319956616052061,NA
"9360","2019-09-02T14:55:21+00:00",2019,9,2,15,472,35,816.3,33.7,33.8,33.8,2.4e-07,55,2.9e-09,278,8.08e-07,2.9e-09,3.02e-09,2.79e-09,0.933,1.627e-09,1.71e-09,1.54e-09,6.12e-12,8.83e-11,-7.6e-11,0.965,4.536,4.714,4.359,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-02 15:00:00,"L",0.933,0.1775,0.03913139329806,NA
"9361","2019-09-02T15:55:21+00:00",2019,9,2,16,473,23.8,820.3,33.1,33,33.2,2.83e-07,65,2.73e-09,278,7.6e-07,2.73e-09,2.78e-09,2.68e-09,0.981,2.14e-09,2.17e-09,2.11e-09,2.84e-12,3.45e-11,-2.88e-11,0.992,4.269,4.344,4.193,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-02 16:00:00,"L",0.981,0.0755000000000003,0.0176856406652613,NA
"9362","2019-09-02T16:55:21+00:00",2019,9,2,17,474,25,819.1,34.3,34.2,34.4,3.28e-07,85,1.18e-09,278,3.28e-07,1.18e-09,1.24e-09,1.12e-09,0.899,3.471e-10,3.78e-10,3.16e-10,3.99e-12,3.47e-11,-2.68e-11,0.974,1.844,1.938,1.751,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-02 17:00:00,"L",0.899,0.0935,0.050704989154013,NA
"9363","2019-09-02T17:55:21+00:00",2019,9,2,18,475,21.6,821.2,35,34.9,35.1,3.65e-07,92,2.61e-09,278,7.26e-07,2.4e-09,2.44e-09,2.37e-09,0.984,2.612e-09,2.64e-09,2.58e-09,-1e-12,3.06e-11,-3.26e-11,0.987,4.078,4.128,4.029,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-02 18:00:00,"Q",0.987,0.0495000000000001,0.0121383030897499,NA
"9364","2019-09-02T18:55:21+00:00",2019,9,2,19,476,19.7,822.1,36.5,36.4,36.6,6.7e-07,171,2.12e-09,278,5.9e-07,2.12e-09,2.15e-09,2.1e-09,0.99,2.043e-09,2.07e-09,2.02e-09,3.78e-13,2.61e-11,-2.53e-11,0.99,3.313,3.354,3.273,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-02 19:00:00,"L",0.99,0.0405,0.0122245698762451,NA
"9365","2019-09-02T19:55:21+00:00",2019,9,2,20,477,18.4,822.8,38.2,38.1,38.2,7.26e-07,192,2.45e-09,278,6.82e-07,2.22e-09,2.25e-09,2.18e-09,0.981,2.454e-09,2.49e-09,2.42e-09,-1.13e-12,3.07e-11,-3.3e-11,0.984,3.832,3.881,3.782,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-02 20:00:00,"Q",0.984,0.0494999999999999,0.0129175365344467,"night"
"9366","2019-09-02T20:55:21+00:00",2019,9,2,21,478,18.6,823.1,39.9,39.8,40,5.27e-07,130,2.17e-09,278,6.03e-07,2.17e-09,2.19e-09,2.14e-09,0.992,2.149e-09,2.17e-09,2.13e-09,9.4e-14,2.39e-11,-2.37e-11,0.992,3.387,3.424,3.35,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-02 21:00:00,"L",0.992,0.0369999999999999,0.0109241216415707,"night"
"9367","2019-09-02T21:55:21+00:00",2019,9,2,22,479,19,823.6,41.5,41.4,41.5,5.03e-07,129,4.93e-09,278,1.37e-06,4.21e-09,4.27e-09,4.14e-09,0.982,4.926e-09,4.97e-09,4.88e-09,-3.45e-12,4.5e-11,-5.19e-11,0.99,7.694,7.769,7.618,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-02 22:00:00,"Q",0.99,0.0754999999999999,0.0098128411749415,"night"
"9368","2019-09-02T22:55:21+00:00",2019,9,2,23,480,17.7,824.3,42.6,42.5,42.7,5.7e-07,139,5.75e-09,278,1.6e-06,4.54e-09,4.62e-09,4.46e-09,0.974,5.748e-09,5.78e-09,5.72e-09,-5.79e-12,2.53e-11,-3.69e-11,0.996,8.977,9.026,8.929,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-02 23:00:00,"Q",0.996,0.0484999999999998,0.00540269577809956,"night"
"9369","2019-09-02T23:55:21+00:00",2019,9,3,0,481,17.3,824.6,43.8,43.7,43.8,5.94e-07,143,5.45e-09,278,1.51e-06,4.05e-09,4.15e-09,3.96e-09,0.949,5.445e-09,5.48e-09,5.41e-09,-6.67e-12,3.22e-11,-4.55e-11,0.991,8.503,8.564,8.443,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 00:00:00,"Q",0.991,0.0605000000000002,0.00711513583441141,NA
"9370","2019-09-03T00:55:21+00:00",2019,9,3,1,482,16.4,821.5,44.8,44.7,44.9,7.34e-07,169,6.48e-09,278,1.8e-06,4.67e-09,4.78e-09,4.55e-09,0.945,6.484e-09,6.51e-09,6.45e-09,-8.7e-12,2.24e-11,-3.98e-11,0.996,10.125,10.174,10.077,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 01:00:00,"Q",0.996,0.0484999999999998,0.0047901234567901,NA
"9371","2019-09-03T01:55:21+00:00",2019,9,3,2,483,15.8,815,45.7,45.6,45.8,6.81e-07,167,6.51e-09,278,1.81e-06,5.14e-09,5.25e-09,5.04e-09,0.965,6.514e-09,6.57e-09,6.46e-09,-6.55e-12,4.87e-11,-6.18e-11,0.989,10.172,10.259,10.086,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 02:00:00,"Q",0.989,0.0865,0.00850373574518286,NA
"9372","2019-09-03T02:55:21+00:00",2019,9,3,3,484,15.5,814.8,46.6,46.6,46.7,7.37e-07,180,4.89e-09,278,1.36e-06,3.98e-09,4.04e-09,3.92e-09,0.981,4.888e-09,4.91e-09,4.86e-09,-4.35e-12,1.85e-11,-2.72e-11,0.997,7.633,7.669,7.598,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 03:00:00,"Q",0.997,0.0354999999999999,0.00465085811607492,NA
"9373","2019-09-03T03:55:21+00:00",2019,9,3,4,485,15.2,815.1,47.5,47.4,47.6,7e-07,183,6.11e-09,278,1.7e-06,5.13e-09,5.21e-09,5.05e-09,0.982,6.107e-09,6.16e-09,6.05e-09,-4.68e-12,4.84e-11,-5.78e-11,0.992,9.538,9.62,9.455,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 04:00:00,"Q",0.992,0.0824999999999996,0.00864961207800373,NA
"9374","2019-09-03T08:55:21+00:00",2019,9,3,9,486,25.6,823.6,51.5,51.6,51.5,4.67e-07,128,3.93e-09,278,1.09e-06,3.93e-09,3.99e-09,3.87e-09,0.985,3.888e-09,3.95e-09,3.83e-09,1.88e-13,6.08e-11,-6.04e-11,0.985,6.133,6.227,6.038,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 09:00:00,"L",0.985,0.0945,0.0154084461112017,NA
"9375","2019-09-03T09:55:21+00:00",2019,9,3,10,487,30.5,821.8,48,48.2,47.9,4.62e-07,97,4.62e-09,278,1.28e-06,4.18e-09,4.27e-09,4.09e-09,0.972,4.617e-09,4.7e-09,4.53e-09,-2.09e-12,8.42e-11,-8.83e-11,0.974,7.211,7.345,7.076,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 10:00:00,"Q",0.974,0.1345,0.0186520593537651,NA
"9376","2019-09-03T10:55:21+00:00",2019,9,3,11,488,33.3,821.6,43.2,43.4,43.1,2.24e-07,63,8.38e-09,278,2.33e-06,6.58e-09,6.72e-09,6.43e-09,0.955,8.377e-09,8.47e-09,8.28e-09,-8.62e-12,8.33e-11,-1.01e-10,0.982,13.082,13.225,12.938,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 11:00:00,"Q",0.982,0.1435,0.0109692707537073,NA
"9377","2019-09-03T11:55:21+00:00",2019,9,3,12,489,35.4,821.3,39,39.1,38.9,1.43e-07,53,9.49e-09,278,2.64e-06,6.61e-09,6.82e-09,6.4e-09,0.895,9.486e-09,9.59e-09,9.38e-09,-1.38e-11,9.45e-11,-1.22e-10,0.972,14.814,14.983,14.645,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 12:00:00,"Q",0.972,0.169,0.0114081274470096,NA
"9378","2019-09-03T12:55:21+00:00",2019,9,3,13,490,35.5,817.1,35.5,35.6,35.5,1.68e-07,58,9.71e-09,278,2.7e-06,6.54e-09,6.77e-09,6.32e-09,0.859,9.709e-09,9.83e-09,9.59e-09,-1.52e-11,1.04e-10,-1.34e-10,0.962,15.162,15.348,14.977,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 13:00:00,"Q",0.962,0.1855,0.0122345337026778,NA
"9379","2019-09-03T13:55:21+00:00",2019,9,3,14,491,38.2,813.1,32.6,32.7,32.6,2.24e-07,44,2.82e-09,278,7.84e-07,2.82e-09,2.89e-09,2.75e-09,0.962,2.614e-09,2.69e-09,2.54e-09,9.83e-13,7.38e-11,-7.18e-11,0.963,4.403,4.518,4.288,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 14:00:00,"L",0.962,0.115,0.0261185555303202,NA
"9380","2019-09-03T14:55:21+00:00",2019,9,3,15,492,38.5,809.8,30.2,30.2,30.2,3.22e-07,56,2.16e-09,278,6.01e-07,2.16e-09,2.32e-09,2e-09,0.839,3.709e-10,4.82e-10,2.59e-10,8.57e-12,1.2e-10,-1.03e-10,0.919,3.376,3.621,3.131,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 15:00:00,"L",0.839,0.245,0.0725710900473934,NA
"9381","2019-09-03T15:55:21+00:00",2019,9,3,16,493,26.7,817.8,29,28.9,29.1,1.67e-07,53,3.89e-09,278,1.08e-06,3.48e-09,3.52e-09,3.44e-09,0.99,3.888e-09,3.92e-09,3.86e-09,-1.94e-12,2.86e-11,-3.25e-11,0.994,6.072,6.119,6.024,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 16:00:00,"Q",0.994,0.0474999999999999,0.00782279314888009,NA
"9382","2019-09-03T16:55:21+00:00",2019,9,3,17,494,29.4,815,30.6,30.5,30.7,3.8e-07,75,2.74e-09,278,7.61e-07,2.74e-09,2.82e-09,2.65e-09,0.95,2.202e-09,2.28e-09,2.12e-09,2.56e-12,8.48e-11,-7.97e-11,0.957,4.274,4.412,4.135,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 17:00:00,"L",0.95,0.1385,0.0324052409920449,NA
"9383","2019-09-03T17:55:21+00:00",2019,9,3,18,495,28.2,815.3,31,30.9,31,2.25e-07,41,5.48e-09,278,1.52e-06,4.14e-09,4.24e-09,4.03e-09,0.937,5.483e-09,5.55e-09,5.42e-09,-6.44e-12,5.9e-11,-7.19e-11,0.976,8.563,8.665,8.46,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 18:00:00,"Q",0.976,0.102499999999999,0.0119701039355365,NA
"9384","2019-09-03T18:55:21+00:00",2019,9,3,19,496,22.8,820.6,31.3,31.2,31.4,4.05e-07,92,4.42e-09,278,1.23e-06,3.99e-09,4.05e-09,3.94e-09,0.988,4.425e-09,4.47e-09,4.38e-09,-2.06e-12,4.4e-11,-4.82e-11,0.991,6.91,6.982,6.838,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 19:00:00,"Q",0.991,0.0720000000000001,0.0104196816208394,NA
"9385","2019-09-03T19:55:21+00:00",2019,9,3,20,497,21.1,822.2,32.6,32.5,32.6,4.46e-07,116,5.86e-09,278,1.63e-06,4.82e-09,4.9e-09,4.74e-09,0.975,5.864e-09,5.91e-09,5.82e-09,-5e-12,4.36e-11,-5.36e-11,0.991,9.158,9.234,9.082,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 20:00:00,"Q",0.991,0.0759999999999996,0.00829875518672195,"night"
"9386","2019-09-03T20:55:21+00:00",2019,9,3,21,498,19.9,823.3,33.9,33.8,34,6.23e-07,142,4.51e-09,278,1.25e-06,4.41e-09,4.45e-09,4.37e-09,0.993,4.51e-09,4.55e-09,4.47e-09,-4.8e-13,4.31e-11,-4.41e-11,0.993,7.043,7.111,6.975,0,"data/avgP/NO_UT3.csv",2758,145.5,"O","Northern","Under Tree",3,"O   Under Tree   3",2019-09-03 21:00:00,"Q",0.993,0.0680000000000001,0.00965497657248333,"night"
